entry,at,order
"Player stacks: #1 ""Param @ PARAM001"" (3068) | #2 ""Nadish @ NADSH001"" (9054) | #3 ""Raghav @ RGHAV001"" (2347) | #4 ""Gagan @ GAGAN001"" (6186) | #5 ""Justin @ JSTN0001"" (1470) | #6 ""Anujan @ ANJN0001"" (1500)",2025-11-15 20:15:00+0000,1228
"Your hand is J♠, K♦",2025-11-15 20:15:00+0000,1229
"""Gagan @ GAGAN001"" posts a small blind of 10",2025-11-15 20:15:00+0000,1230
"""Justin @ JSTN0001"" posts a big blind of 20",2025-11-15 20:15:00+0000,1231
"""Anujan @ ANJN0001"" folds",2025-11-15 20:15:00+0000,1232
"""Param @ PARAM001"" folds",2025-11-15 20:15:00+0000,1233
"""Nadish @ NADSH001"" calls 20",2025-11-15 20:15:00+0000,1234
"""Raghav @ RGHAV001"" folds",2025-11-15 20:15:00+0000,1235
"""Gagan @ GAGAN001"" folds",2025-11-15 20:15:00+0000,1236
"""Justin @ JSTN0001"" checks",2025-11-15 20:15:00+0000,1237
"Flop:  [2♣, 4♠, 5♥]",2025-11-15 20:15:00+0000,1238
"""Justin @ JSTN0001"" checks",2025-11-15 20:15:00+0000,1239
"""Nadish @ NADSH001"" bets 27",2025-11-15 20:15:00+0000,1240
"""Justin @ JSTN0001"" calls 27",2025-11-15 20:15:00+0000,1241
"Turn: 2♣, 4♠, 5♥ [8♣]",2025-11-15 20:15:00+0000,1242
"""Justin @ JSTN0001"" checks",2025-11-15 20:15:00+0000,1243
"""Nadish @ NADSH001"" checks",2025-11-15 20:15:00+0000,1244
"River: 2♣, 4♠, 5♥, 8♣ [4♦]",2025-11-15 20:15:00+0000,1245
"""Justin @ JSTN0001"" checks",2025-11-15 20:15:00+0000,1246
"""Nadish @ NADSH001"" bets 45",2025-11-15 20:15:00+0000,1247
"""Justin @ JSTN0001"" calls 45",2025-11-15 20:15:00+0000,1248
"""Nadish @ NADSH001"" shows a T♦, Q♠.",2025-11-15 20:15:00+0000,1249
"""Justin @ JSTN0001"" shows a 6♣, Q♣.",2025-11-15 20:15:00+0000,1250
"""Justin @ JSTN0001"" collected 194 from pot",2025-11-15 20:15:00+0000,1251
"-- ending hand #51 --",2025-11-15 20:15:00+0000,1252
"-- starting hand #50 (id: 3z9hksk7l9m4)  No Limit Texas Hold'em (dealer: ""Nadish @ NADSH001"") --",2025-11-15 20:13:30+0000,1197
"Player stacks: #1 ""Param @ PARAM001"" (3068) | #2 ""Nadish @ NADSH001"" (9929) | #3 ""Raghav @ RGHAV001"" (875) | #4 ""Gagan @ GAGAN001"" (6206) | #5 ""Justin @ JSTN0001"" (1470) | #6 ""Anujan @ ANJN0001"" (577)",2025-11-15 20:13:30+0000,1198
"Your hand is 7♦, 4♥",2025-11-15 20:13:30+0000,1199
"""Raghav @ RGHAV001"" posts a small blind of 10",2025-11-15 20:13:30+0000,1200
"""Gagan @ GAGAN001"" posts a big blind of 20",2025-11-15 20:13:30+0000,1201
"""Justin @ JSTN0001"" folds",2025-11-15 20:13:30+0000,1202
"""Anujan @ ANJN0001"" calls 20",2025-11-15 20:13:30+0000,1203
"""Param @ PARAM001"" folds",2025-11-15 20:13:30+0000,1204
"""Nadish @ NADSH001"" calls 20",2025-11-15 20:13:30+0000,1205
"""Raghav @ RGHAV001"" calls 20",2025-11-15 20:13:30+0000,1206
"""Gagan @ GAGAN001"" checks",2025-11-15 20:13:30+0000,1207
"Flop:  [T♣, 6♥, A♠]",2025-11-15 20:13:30+0000,1208
"""Raghav @ RGHAV001"" bets 63",2025-11-15 20:13:30+0000,1209
"""Gagan @ GAGAN001"" folds",2025-11-15 20:13:30+0000,1210
"""Anujan @ ANJN0001"" raises to 255",2025-11-15 20:13:30+0000,1211
"""Nadish @ NADSH001"" calls 255",2025-11-15 20:13:30+0000,1212
"""Raghav @ RGHAV001"" calls 255",2025-11-15 20:13:30+0000,1213
"Turn: T♣, 6♥, A♠ [J♣]",2025-11-15 20:13:30+0000,1214
"""Raghav @ RGHAV001"" checks",2025-11-15 20:13:30+0000,1215
"""Anujan @ ANJN0001"" bets 302",2025-11-15 20:13:30+0000,1216
"""Nadish @ NADSH001"" calls 302",2025-11-15 20:13:30+0000,1217
"""Raghav @ RGHAV001"" calls 302",2025-11-15 20:13:30+0000,1218
"River: T♣, 6♥, A♠, J♣ [3♥]",2025-11-15 20:13:30+0000,1219
"""Raghav @ RGHAV001"" bets 298",2025-11-15 20:13:30+0000,1220
"""Anujan @ ANJN0001"" folds",2025-11-15 20:13:30+0000,1221
"""Nadish @ NADSH001"" calls 298",2025-11-15 20:13:30+0000,1222
"""Nadish @ NADSH001"" shows a 2♠, 2♣.",2025-11-15 20:13:30+0000,1223
"""Raghav @ RGHAV001"" shows a Q♠, 6♣.",2025-11-15 20:13:30+0000,1224
"""Raghav @ RGHAV001"" collected 2347 from pot",2025-11-15 20:13:30+0000,1225
"-- ending hand #50 --",2025-11-15 20:13:30+0000,1226
"-- starting hand #49 (id: qd71wt4tx09c)  No Limit Texas Hold'em (dealer: ""Param @ PARAM001"") --",2025-11-15 20:12:00+0000,1172
"Player stacks: #1 ""Param @ PARAM001"" (3267) | #2 ""Nadish @ NADSH001"" (9690) | #3 ""Raghav @ RGHAV001"" (895) | #4 ""Gagan @ GAGAN001"" (6206) | #5 ""Justin @ JSTN0001"" (1470) | #6 ""Anujan @ ANJN0001"" (597)",2025-11-15 20:12:00+0000,1173
"Your hand is 3♦, A♣",2025-11-15 20:12:00+0000,1174
"""Nadish @ NADSH001"" posts a small blind of 10",2025-11-15 20:12:00+0000,1175
"""Raghav @ RGHAV001"" posts a big blind of 20",2025-11-15 20:12:00+0000,1176
"""Gagan @ GAGAN001"" folds",2025-11-15 20:12:00+0000,1177
"""Justin @ JSTN0001"" folds",2025-11-15 20:12:00+0000,1178
"""Anujan @ ANJN0001"" calls 20",2025-11-15 20:12:00+0000,1179
"""Param @ PARAM001"" calls 20",2025-11-15 20:12:00+0000,1180
"""Nadish @ NADSH001"" calls 20",2025-11-15 20:12:00+0000,1181
"""Raghav @ RGHAV001"" checks",2025-11-15 20:12:00+0000,1182
"Flop:  [J♣, 6♥, 7♦]",2025-11-15 20:12:00+0000,1183
"""Nadish @ NADSH001"" bets 68",2025-11-15 20:12:00+0000,1184
"""Raghav @ RGHAV001"" folds",2025-11-15 20:12:00+0000,1185
"""Anujan @ ANJN0001"" folds",2025-11-15 20:12:00+0000,1186
"""Param @ PARAM001"" calls 68",2025-11-15 20:12:00+0000,1187
"Turn: J♣, 6♥, 7♦ [5♦]",2025-11-15 20:12:00+0000,1188
"""Nadish @ NADSH001"" checks",2025-11-15 20:12:00+0000,1189
"""Param @ PARAM001"" checks",2025-11-15 20:12:00+0000,1190
"River: J♣, 6♥, 7♦, 5♦ [J♥]",2025-11-15 20:12:00+0000,1191
"""Nadish @ NADSH001"" bets 111",2025-11-15 20:12:00+0000,1192
"""Param @ PARAM001"" calls 111",2025-11-15 20:12:00+0000,1193
"""Nadish @ NADSH001"" shows a J♠, K♦.",2025-11-15 20:12:00+0000,1194
"""Nadish @ NADSH001"" collected 438 from pot",2025-11-15 20:12:00+0000,1195
"-- ending hand #49 --",2025-11-15 20:12:00+0000,1196
"-- starting hand #48 (id: jsd9kv6y2ire)  No Limit Texas Hold'em (dealer: ""Anujan @ ANJN0001"") --",2025-11-15 20:10:30+0000,1147
"Player stacks: #1 ""Param @ PARAM001"" (3277) | #2 ""Nadish @ NADSH001"" (9477) | #3 ""Raghav @ RGHAV001"" (895) | #4 ""Gagan @ GAGAN001"" (6409) | #5 ""Justin @ JSTN0001"" (1470) | #6 ""Anujan @ ANJN0001"" (597)",2025-11-15 20:10:30+0000,1148
"Your hand is 4♥, K♠",2025-11-15 20:10:30+0000,1149
"""Param @ PARAM001"" posts a small blind of 10",2025-11-15 20:10:30+0000,1150
"""Nadish @ NADSH001"" posts a big blind of 20",2025-11-15 20:10:30+0000,1151
"""Raghav @ RGHAV001"" folds",2025-11-15 20:10:30+0000,1152
"""Gagan @ GAGAN001"" calls 20",2025-11-15 20:10:30+0000,1153
"""Justin @ JSTN0001"" folds",2025-11-15 20:10:30+0000,1154
"""Anujan @ ANJN0001"" folds",2025-11-15 20:10:30+0000,1155
"""Param @ PARAM001"" folds",2025-11-15 20:10:30+0000,1156
"""Nadish @ NADSH001"" checks",2025-11-15 20:10:30+0000,1157
"Flop:  [8♦, 9♠, Q♥]",2025-11-15 20:10:30+0000,1158
"""Nadish @ NADSH001"" bets 46",2025-11-15 20:10:30+0000,1159
"""Gagan @ GAGAN001"" calls 46",2025-11-15 20:10:30+0000,1160
"Turn: 8♦, 9♠, Q♥ [5♦]",2025-11-15 20:10:30+0000,1161
"""Nadish @ NADSH001"" checks",2025-11-15 20:10:30+0000,1162
"""Gagan @ GAGAN001"" bets 137",2025-11-15 20:10:30+0000,1163
"""Nadish @ NADSH001"" calls 137",2025-11-15 20:10:30+0000,1164
"River: 8♦, 9♠, Q♥, 5♦ [6♥]",2025-11-15 20:10:30+0000,1165
"""Nadish @ NADSH001"" checks",2025-11-15 20:10:30+0000,1166
"""Gagan @ GAGAN001"" checks",2025-11-15 20:10:30+0000,1167
"""Nadish @ NADSH001"" shows a 7♥, K♥.",2025-11-15 20:10:30+0000,1168
"""Gagan @ GAGAN001"" shows a 9♦, T♥.",2025-11-15 20:10:30+0000,1169
"""Nadish @ NADSH001"" collected 416 from pot",2025-11-15 20:10:30+0000,1170
"-- ending hand #48 --",2025-11-15 20:10:30+0000,1171
"-- starting hand #47 (id: 70pm4j6hdre2)  No Limit Texas Hold'em (dealer: ""Justin @ JSTN0001"") --",2025-11-15 20:09:00+0000,1123
"Player stacks: #1 ""Param @ PARAM001"" (3297) | #2 ""Nadish @ NADSH001"" (9477) | #3 ""Raghav @ RGHAV001"" (754) | #4 ""Gagan @ GAGAN001"" (6490) | #5 ""Justin @ JSTN0001"" (1490) | #6 ""Anujan @ ANJN0001"" (617)",2025-11-15 20:09:00+0000,1124
"Your hand is 6♣, A♣",2025-11-15 20:09:00+0000,1125
"""Anujan @ ANJN0001"" posts a small blind of 10",2025-11-15 20:09:00+0000,1126
"""Param @ PARAM001"" posts a big blind of 20",2025-11-15 20:09:00+0000,1127
"""Nadish @ NADSH001"" folds",2025-11-15 20:09:00+0000,1128
"""Raghav @ RGHAV001"" calls 20",2025-11-15 20:09:00+0000,1129
"""Gagan @ GAGAN001"" calls 20",2025-11-15 20:09:00+0000,1130
"""Justin @ JSTN0001"" calls 20",2025-11-15 20:09:00+0000,1131
"""Anujan @ ANJN0001"" calls 20",2025-11-15 20:09:00+0000,1132
"""Param @ PARAM001"" checks",2025-11-15 20:09:00+0000,1133
"Flop:  [T♠, J♠, 5♥]",2025-11-15 20:09:00+0000,1134
"""Anujan @ ANJN0001"" checks",2025-11-15 20:09:00+0000,1135
"""Param @ PARAM001"" checks",2025-11-15 20:09:00+0000,1136
"""Raghav @ RGHAV001"" bets 61",2025-11-15 20:09:00+0000,1137
"""Gagan @ GAGAN001"" calls 61",2025-11-15 20:09:00+0000,1138
"""Justin @ JSTN0001"" folds",2025-11-15 20:09:00+0000,1139
"""Param @ PARAM001"" folds",2025-11-15 20:09:00+0000,1140
"""Anujan @ ANJN0001"" folds",2025-11-15 20:09:00+0000,1141
"Turn: T♠, J♠, 5♥ [7♥]",2025-11-15 20:09:00+0000,1142
"""Raghav @ RGHAV001"" bets 182",2025-11-15 20:09:00+0000,1143
"""Gagan @ GAGAN001"" folds",2025-11-15 20:09:00+0000,1144
"""Raghav @ RGHAV001"" collected 404 from pot",2025-11-15 20:09:00+0000,1145
"-- ending hand #47 --",2025-11-15 20:09:00+0000,1146
"-- starting hand #46 (id: 5a9lhn95jnon)  No Limit Texas Hold'em (dealer: ""Gagan @ GAGAN001"") --",2025-11-15 20:07:30+0000,1097
"Player stacks: #1 ""Param @ PARAM001"" (3483) | #2 ""Nadish @ NADSH001"" (9261) | #3 ""Raghav @ RGHAV001"" (754) | #4 ""Gagan @ GAGAN001"" (6490) | #5 ""Justin @ JSTN0001"" (1500) | #6 ""Anujan @ ANJN0001"" (637)",2025-11-15 20:07:30+0000,1098
"Your hand is 9♦, 4♥",2025-11-15 20:07:30+0000,1099
"""Justin @ JSTN0001"" posts a small blind of 10",2025-11-15 20:07:30+0000,1100
"""Anujan @ ANJN0001"" posts a big blind of 20",2025-11-15 20:07:30+0000,1101
"""Param @ PARAM001"" calls 20",2025-11-15 20:07:30+0000,1102
"""Nadish @ NADSH001"" calls 20",2025-11-15 20:07:30+0000,1103
"""Raghav @ RGHAV001"" folds",2025-11-15 20:07:30+0000,1104
"""Gagan @ GAGAN001"" folds",2025-11-15 20:07:30+0000,1105
"""Justin @ JSTN0001"" folds",2025-11-15 20:07:30+0000,1106
"""Anujan @ ANJN0001"" checks",2025-11-15 20:07:30+0000,1107
"Flop:  [6♥, 2♦, 5♣]",2025-11-15 20:07:30+0000,1108
"""Anujan @ ANJN0001"" checks",2025-11-15 20:07:30+0000,1109
"""Param @ PARAM001"" checks",2025-11-15 20:07:30+0000,1110
"""Nadish @ NADSH001"" bets 40",2025-11-15 20:07:30+0000,1111
"""Param @ PARAM001"" calls 40",2025-11-15 20:07:30+0000,1112
"""Anujan @ ANJN0001"" folds",2025-11-15 20:07:30+0000,1113
"Turn: 6♥, 2♦, 5♣ [4♦]",2025-11-15 20:07:30+0000,1114
"""Param @ PARAM001"" bets 126",2025-11-15 20:07:30+0000,1115
"""Nadish @ NADSH001"" calls 126",2025-11-15 20:07:30+0000,1116
"River: 6♥, 2♦, 5♣, 4♦ [7♣]",2025-11-15 20:07:30+0000,1117
"""Param @ PARAM001"" checks",2025-11-15 20:07:30+0000,1118
"""Nadish @ NADSH001"" checks",2025-11-15 20:07:30+0000,1119
"""Nadish @ NADSH001"" shows a 2♥, 6♣.",2025-11-15 20:07:30+0000,1120
"""Nadish @ NADSH001"" collected 402 from pot",2025-11-15 20:07:30+0000,1121
"-- ending hand #46 --",2025-11-15 20:07:30+0000,1122
"-- starting hand #45 (id: d2vgwzfvvk44)  No Limit Texas Hold'em (dealer: ""Raghav @ RGHAV001"") --",2025-11-15 20:06:00+0000,1063
"Player stacks: #1 ""Param @ PARAM001"" (1470) | #2 ""Nadish @ NADSH001"" (9261) | #3 ""Raghav @ RGHAV001"" (1597) | #4 ""Gagan @ GAGAN001"" (6510) | #5 ""Justin @ JSTN0001"" (307) | #6 ""Anujan @ ANJN0001"" (1480)",2025-11-15 20:06:00+0000,1064
"Your hand is 2♠, 9♦",2025-11-15 20:06:00+0000,1065
"""Gagan @ GAGAN001"" posts a small blind of 10",2025-11-15 20:06:00+0000,1066
"""Justin @ JSTN0001"" posts a big blind of 20",2025-11-15 20:06:00+0000,1067
"""Anujan @ ANJN0001"" calls 20",2025-11-15 20:06:00+0000,1068
"""Param @ PARAM001"" calls 20",2025-11-15 20:06:00+0000,1069
"""Nadish @ NADSH001"" folds",2025-11-15 20:06:00+0000,1070
"""Raghav @ RGHAV001"" calls 20",2025-11-15 20:06:00+0000,1071
"""Gagan @ GAGAN001"" calls 20",2025-11-15 20:06:00+0000,1072
"""Justin @ JSTN0001"" checks",2025-11-15 20:06:00+0000,1073
"Flop:  [A♥, 2♥, 3♣]",2025-11-15 20:06:00+0000,1074
"""Gagan @ GAGAN001"" checks",2025-11-15 20:06:00+0000,1075
"""Justin @ JSTN0001"" checks",2025-11-15 20:06:00+0000,1076
"""Anujan @ ANJN0001"" checks",2025-11-15 20:06:00+0000,1077
"""Param @ PARAM001"" bets 95",2025-11-15 20:06:00+0000,1078
"""Raghav @ RGHAV001"" calls 95",2025-11-15 20:06:00+0000,1079
"""Gagan @ GAGAN001"" folds",2025-11-15 20:06:00+0000,1080
"""Justin @ JSTN0001"" calls 95",2025-11-15 20:06:00+0000,1081
"""Anujan @ ANJN0001"" calls 95",2025-11-15 20:06:00+0000,1082
"Turn: A♥, 2♥, 3♣ [7♠]",2025-11-15 20:06:00+0000,1083
"""Justin @ JSTN0001"" bets 192",2025-11-15 20:06:00+0000,1084
"""Anujan @ ANJN0001"" raises to 728",2025-11-15 20:06:00+0000,1085
"""Param @ PARAM001"" calls 728",2025-11-15 20:06:00+0000,1086
"""Raghav @ RGHAV001"" calls 728",2025-11-15 20:06:00+0000,1087
"""Justin @ JSTN0001"" folds",2025-11-15 20:06:00+0000,1088
"River: A♥, 2♥, 3♣, 7♠ [4♦]",2025-11-15 20:06:00+0000,1089
"""Anujan @ ANJN0001"" checks",2025-11-15 20:06:00+0000,1090
"""Param @ PARAM001"" checks",2025-11-15 20:06:00+0000,1091
"""Raghav @ RGHAV001"" checks",2025-11-15 20:06:00+0000,1092
"""Raghav @ RGHAV001"" shows a 8♥, K♠.",2025-11-15 20:06:00+0000,1093
"""Anujan @ ANJN0001"" shows a J♦, 6♣.",2025-11-15 20:06:00+0000,1094
"""Param @ PARAM001"" collected 2856 from pot",2025-11-15 20:06:00+0000,1095
"-- ending hand #45 --",2025-11-15 20:06:00+0000,1096
"-- starting hand #44 (id: 0agmldkhnzdh)  No Limit Texas Hold'em (dealer: ""Nadish @ NADSH001"") --",2025-11-15 20:04:30+0000,1046
"Player stacks: #1 ""Param @ PARAM001"" (1470) | #2 ""Nadish @ NADSH001"" (9261) | #3 ""Raghav @ RGHAV001"" (1557) | #4 ""Gagan @ GAGAN001"" (6530) | #5 ""Justin @ JSTN0001"" (307) | #6 ""Anujan @ ANJN0001"" (1500)",2025-11-15 20:04:30+0000,1047
"Your hand is 5♦, Q♣",2025-11-15 20:04:30+0000,1048
"""Raghav @ RGHAV001"" posts a small blind of 10",2025-11-15 20:04:30+0000,1049
"""Gagan @ GAGAN001"" posts a big blind of 20",2025-11-15 20:04:30+0000,1050
"""Justin @ JSTN0001"" folds",2025-11-15 20:04:30+0000,1051
"""Anujan @ ANJN0001"" calls 20",2025-11-15 20:04:30+0000,1052
"""Param @ PARAM001"" folds",2025-11-15 20:04:30+0000,1053
"""Nadish @ NADSH001"" folds",2025-11-15 20:04:30+0000,1054
"""Raghav @ RGHAV001"" calls 20",2025-11-15 20:04:30+0000,1055
"""Gagan @ GAGAN001"" checks",2025-11-15 20:04:30+0000,1056
"Flop:  [K♦, J♦, 5♥]",2025-11-15 20:04:30+0000,1057
"""Raghav @ RGHAV001"" bets 43",2025-11-15 20:04:30+0000,1058
"""Gagan @ GAGAN001"" folds",2025-11-15 20:04:30+0000,1059
"""Anujan @ ANJN0001"" folds",2025-11-15 20:04:30+0000,1060
"""Raghav @ RGHAV001"" collected 103 from pot",2025-11-15 20:04:30+0000,1061
"-- ending hand #44 --",2025-11-15 20:04:30+0000,1062
"-- starting hand #43 (id: avowhzk7hs42)  No Limit Texas Hold'em (dealer: ""Param @ PARAM001"") --",2025-11-15 20:03:00+0000,1028
"Player stacks: #1 ""Param @ PARAM001"" (1470) | #2 ""Nadish @ NADSH001"" (9271) | #3 ""Raghav @ RGHAV001"" (1500) | #4 ""Gagan @ GAGAN001"" (6530) | #5 ""Justin @ JSTN0001"" (354) | #6 ""Anujan @ ANJN0001"" (1500)",2025-11-15 20:03:00+0000,1029
"Your hand is 9♥, 8♦",2025-11-15 20:03:00+0000,1030
"""Nadish @ NADSH001"" posts a small blind of 10",2025-11-15 20:03:00+0000,1031
"""Raghav @ RGHAV001"" posts a big blind of 20",2025-11-15 20:03:00+0000,1032
"""Gagan @ GAGAN001"" folds",2025-11-15 20:03:00+0000,1033
"""Justin @ JSTN0001"" calls 20",2025-11-15 20:03:00+0000,1034
"""Anujan @ ANJN0001"" folds",2025-11-15 20:03:00+0000,1035
"""Param @ PARAM001"" folds",2025-11-15 20:03:00+0000,1036
"""Nadish @ NADSH001"" folds",2025-11-15 20:03:00+0000,1037
"""Raghav @ RGHAV001"" checks",2025-11-15 20:03:00+0000,1038
"Flop:  [4♥, A♠, J♦]",2025-11-15 20:03:00+0000,1039
"""Raghav @ RGHAV001"" checks",2025-11-15 20:03:00+0000,1040
"""Justin @ JSTN0001"" bets 27",2025-11-15 20:03:00+0000,1041
"""Raghav @ RGHAV001"" raises to 116",2025-11-15 20:03:00+0000,1042
"""Justin @ JSTN0001"" folds",2025-11-15 20:03:00+0000,1043
"""Raghav @ RGHAV001"" collected 193 from pot",2025-11-15 20:03:00+0000,1044
"-- ending hand #43 --",2025-11-15 20:03:00+0000,1045
"-- starting hand #42 (id: 7j0cquh40qyd)  No Limit Texas Hold'em (dealer: ""Anujan @ ANJN0001"") --",2025-11-15 20:01:30+0000,994
"Player stacks: #1 ""Param @ PARAM001"" (1480) | #2 ""Nadish @ NADSH001"" (3269) | #3 ""Raghav @ RGHAV001"" (4458) | #4 ""Gagan @ GAGAN001"" (6530) | #5 ""Justin @ JSTN0001"" (599) | #6 ""Anujan @ ANJN0001"" (1289)",2025-11-15 20:01:30+0000,995
"Your hand is 8♠, 4♠",2025-11-15 20:01:30+0000,996
"""Param @ PARAM001"" posts a small blind of 10",2025-11-15 20:01:30+0000,997
"""Nadish @ NADSH001"" posts a big blind of 20",2025-11-15 20:01:30+0000,998
"""Raghav @ RGHAV001"" calls 20",2025-11-15 20:01:30+0000,999
"""Gagan @ GAGAN001"" folds",2025-11-15 20:01:30+0000,1000
"""Justin @ JSTN0001"" calls 20",2025-11-15 20:01:30+0000,1001
"""Anujan @ ANJN0001"" calls 20",2025-11-15 20:01:30+0000,1002
"""Param @ PARAM001"" folds",2025-11-15 20:01:30+0000,1003
"""Nadish @ NADSH001"" checks",2025-11-15 20:01:30+0000,1004
"Flop:  [6♣, 2♥, 6♥]",2025-11-15 20:01:30+0000,1005
"""Nadish @ NADSH001"" bets 60",2025-11-15 20:01:30+0000,1006
"""Raghav @ RGHAV001"" calls 60",2025-11-15 20:01:30+0000,1007
"""Justin @ JSTN0001"" calls 60",2025-11-15 20:01:30+0000,1008
"""Anujan @ ANJN0001"" calls 60",2025-11-15 20:01:30+0000,1009
"Turn: 6♣, 2♥, 6♥ [2♣]",2025-11-15 20:01:30+0000,1010
"""Nadish @ NADSH001"" checks",2025-11-15 20:01:30+0000,1011
"""Raghav @ RGHAV001"" bets 165",2025-11-15 20:01:30+0000,1012
"""Justin @ JSTN0001"" calls 165",2025-11-15 20:01:30+0000,1013
"""Anujan @ ANJN0001"" raises to 510",2025-11-15 20:01:30+0000,1014
"""Nadish @ NADSH001"" raises to 1877",2025-11-15 20:01:30+0000,1015
"""Justin @ JSTN0001"" folds",2025-11-15 20:01:30+0000,1016
"""Anujan @ ANJN0001"" calls 1209",2025-11-15 20:01:30+0000,1017
"""Raghav @ RGHAV001"" calls 1877",2025-11-15 20:01:30+0000,1018
"""Anujan @ ANJN0001"" folds",2025-11-15 20:01:30+0000,1019
"River: 6♣, 2♥, 6♥, 2♣ [3♦]",2025-11-15 20:01:30+0000,1020
"""Nadish @ NADSH001"" checks",2025-11-15 20:01:30+0000,1021
"""Raghav @ RGHAV001"" bets 2501",2025-11-15 20:01:30+0000,1022
"""Nadish @ NADSH001"" calls 1312",2025-11-15 20:01:30+0000,1023
"""Nadish @ NADSH001"" shows a 5♦, K♦.",2025-11-15 20:01:30+0000,1024
"""Raghav @ RGHAV001"" shows a 9♦, A♠.",2025-11-15 20:01:30+0000,1025
"""Nadish @ NADSH001"" collected 9271 from pot",2025-11-15 20:01:30+0000,1026
"-- ending hand #42 --",2025-11-15 20:01:30+0000,1027
"-- starting hand #41 (id: 39528qe2ecoh)  No Limit Texas Hold'em (dealer: ""Justin @ JSTN0001"") --",2025-11-15 20:00:00+0000,974
"Player stacks: #1 ""Param @ PARAM001"" (1500) | #2 ""Nadish @ NADSH001"" (3289) | #3 ""Raghav @ RGHAV001"" (4642) | #4 ""Gagan @ GAGAN001"" (6246) | #5 ""Justin @ JSTN0001"" (599) | #6 ""Anujan @ ANJN0001"" (1349)",2025-11-15 20:00:00+0000,975
"Your hand is 6♠, 5♥",2025-11-15 20:00:00+0000,976
"""Anujan @ ANJN0001"" posts a small blind of 10",2025-11-15 20:00:00+0000,977
"""Param @ PARAM001"" posts a big blind of 20",2025-11-15 20:00:00+0000,978
"""Nadish @ NADSH001"" calls 20",2025-11-15 20:00:00+0000,979
"""Raghav @ RGHAV001"" raises to 60",2025-11-15 20:00:00+0000,980
"""Gagan @ GAGAN001"" calls 60",2025-11-15 20:00:00+0000,981
"""Justin @ JSTN0001"" folds",2025-11-15 20:00:00+0000,982
"""Anujan @ ANJN0001"" calls 60",2025-11-15 20:00:00+0000,983
"""Param @ PARAM001"" folds",2025-11-15 20:00:00+0000,984
"""Nadish @ NADSH001"" folds",2025-11-15 20:00:00+0000,985
"Flop:  [4♦, 6♥, 7♠]",2025-11-15 20:00:00+0000,986
"""Anujan @ ANJN0001"" checks",2025-11-15 20:00:00+0000,987
"""Raghav @ RGHAV001"" bets 124",2025-11-15 20:00:00+0000,988
"""Gagan @ GAGAN001"" raises to 607",2025-11-15 20:00:00+0000,989
"""Anujan @ ANJN0001"" folds",2025-11-15 20:00:00+0000,990
"""Raghav @ RGHAV001"" folds",2025-11-15 20:00:00+0000,991
"""Gagan @ GAGAN001"" collected 951 from pot",2025-11-15 20:00:00+0000,992
"-- ending hand #41 --",2025-11-15 20:00:00+0000,993
"-- starting hand #40 (id: fzodk33jvqp3)  No Limit Texas Hold'em (dealer: ""Gagan @ GAGAN001"") --",2025-11-15 19:58:30+0000,948
"Player stacks: #1 ""Param @ PARAM001"" (1500) | #2 ""Nadish @ NADSH001"" (3309) | #3 ""Raghav @ RGHAV001"" (4415) | #4 ""Gagan @ GAGAN001"" (6246) | #5 ""Justin @ JSTN0001"" (786) | #6 ""Anujan @ ANJN0001"" (1369)",2025-11-15 19:58:30+0000,949
"Your hand is 7♣, 4♥",2025-11-15 19:58:30+0000,950
"""Justin @ JSTN0001"" posts a small blind of 10",2025-11-15 19:58:30+0000,951
"""Anujan @ ANJN0001"" posts a big blind of 20",2025-11-15 19:58:30+0000,952
"""Param @ PARAM001"" folds",2025-11-15 19:58:30+0000,953
"""Nadish @ NADSH001"" calls 20",2025-11-15 19:58:30+0000,954
"""Raghav @ RGHAV001"" calls 20",2025-11-15 19:58:30+0000,955
"""Gagan @ GAGAN001"" folds",2025-11-15 19:58:30+0000,956
"""Justin @ JSTN0001"" calls 20",2025-11-15 19:58:30+0000,957
"""Anujan @ ANJN0001"" checks",2025-11-15 19:58:30+0000,958
"Flop:  [2♥, K♥, J♣]",2025-11-15 19:58:30+0000,959
"""Justin @ JSTN0001"" bets 60",2025-11-15 19:58:30+0000,960
"""Anujan @ ANJN0001"" folds",2025-11-15 19:58:30+0000,961
"""Nadish @ NADSH001"" folds",2025-11-15 19:58:30+0000,962
"""Raghav @ RGHAV001"" calls 60",2025-11-15 19:58:30+0000,963
"Turn: 2♥, K♥, J♣ [3♠]",2025-11-15 19:58:30+0000,964
"""Justin @ JSTN0001"" bets 107",2025-11-15 19:58:30+0000,965
"""Raghav @ RGHAV001"" calls 107",2025-11-15 19:58:30+0000,966
"River: 2♥, K♥, J♣, 3♠ [Q♦]",2025-11-15 19:58:30+0000,967
"""Justin @ JSTN0001"" checks",2025-11-15 19:58:30+0000,968
"""Raghav @ RGHAV001"" checks",2025-11-15 19:58:30+0000,969
"""Raghav @ RGHAV001"" shows a 2♦, K♠.",2025-11-15 19:58:30+0000,970
"""Justin @ JSTN0001"" shows a 9♥, 9♠.",2025-11-15 19:58:30+0000,971
"""Raghav @ RGHAV001"" collected 414 from pot",2025-11-15 19:58:30+0000,972
"-- ending hand #40 --",2025-11-15 19:58:30+0000,973
"-- starting hand #39 (id: 3fe067nw1v8a)  No Limit Texas Hold'em (dealer: ""Raghav @ RGHAV001"") --",2025-11-15 19:57:00+0000,919
